HVG
C9orf72
Ddx58
Pigo
Fam214b
Unc13b
Rusc2
Arhgef39
Gba2
Npr2
Spaar
Glipr2
Gm12503
1700055D18Rik
Fbxo10
Frmpd1
Dcaf10
Tdrd7
Tbc1d2
Col15a1
Tmeff1
Plppr1
Zfp189
Aldob
Tmem246
Grin3a
Abca1
Zfp462
Klf4
Ctnnal1
Pakap-ENSMUSG00000038729
D630039A03Rik
Lpar1
Zfp37
Slc31a2
Rgs3
Zfp618
Ambp
Tnc
Brinp1
Tle1
Kdm4c
Ptprd
Lurap1l
Nfib
Gm11266
Frem1
Sh3gl2
Adamtsl1
Acer2
Mllt3
Focad
Tek
Mysm1
Jun
Fggy
Cyp2j6
Kank4
Angptl3
Cachd1
Lepr
Pde4b
Prkaa2
Plpp3
Pars2
Lrp8
Rab3b
Slc5a9
Trabd2b
Stil
Pdzk1ip1
Cyp4x1
Cyp4b1
Mob3c
Lurap1
Pik3r3
Hectd3
Ptch2
Btbd19
Plk3
Szt2
Mpl
Tie1
Slc2a1
Ermap
Cldn19
Hivep3
Cited4
Rims3
Zfp69
Mfsd2a
Heyl
Bmp8a
Gm12925
Csf3r
Oscp1
Tekt2
Ago3
Ago4
Gja4
Zscan20
Tlr12
A3galt2
Zbtb8a
Lck
Fam167b
Hcrtr1
Tinagl1
Laptm5
Gm831
Ptpru
Rcc1
Sesn2
Smpdl3b
Themis2
Pafah2
Paqr7
Man1c1
Cnr2
Id3
Asap3
C1qc
Hspg2
Alpl
Ece1
Ubxn10
Pla2g5
Pqlc2
Iffo2
Aldh4a1
Arhgef10l
Mfap2
Cplane2
Epha2
Fblim1
Tmem51
Kazn
Pramef8
Dhrs3
Vps13d
Tnfrsf1b
Zfp933
Miip
Plod1
Mthfr
Srm
Rbp7
Pik3cd
Spsb1
H6pd
Errfi1
Zbtb48
Gpr153
Cep104
Smim1
Megf6
Prdm16
Hes5
Cfap74
Vwa1
Mxra8
Dvl1
Tas1r3
Cptp
Acap3
Agrn
AW011738
4833413G10Rik
Cyp51
Fzd1
Gm43112
Gm43113
Gm43623
Gm43728
Sema3d
Sema3a
Gm43000
Cd36
Magi2
Gsap
Fbxl13
Napepld
Reln
Nos3
Gm26648
2900005J15Rik
Galnt11
Lmbr1
Gm4961
Gm9899
Gm19409
Agbl5
Slc5a6
Ift172
Fosl2
Spon2
Uvssa
Tmem129
Fgfr3
Mxd4
Dok7
Trmt44
Acox3
Htra3
Sh3tc1
Ablim2
Afap1
Sorcs2
Psapl1
Wfs1
Crmp1
Cytl1
Msx1
Hs3st1
Cd38
Prom1
Gm42716
Tapt1
Fam184b
Ncapg
Slit2
Ppargc1a
Ccdc149
Pcdh7
Arap2
Nwd2
Rell1
Tbc1d1
Klf3
Klhl5
Wdr19
Gm42726
Apbb2
Limch1
C330024D21Rik
Guf1
Corin
Tec
Slc10a4
Fryl
Lrrc66
Rasl11b
Pdgfra
Kit
Gm19590
Kdr
Clock
C530008M17Rik
Igfbp7
Adgrl3
Tecrl
Gm43056
Csn3
Afp
Pf4
Cxcl1
Parm1
Stbd1
Shroom3
Ccng2
Fras1
Anxa3
Antxr2
Gpat3
Arhgap24
Slc10a6
Klhl8
Sparcl1
Spp1
Pkd2
Gbp9
Gbp4
Gbp6
Lrrc8c
1700028K03Rik
Gfi1
Mfsd7a
Idua
Fgfrl1
5430403G16Rik
Pole
P2rx2
Gm15559
Ulk1
Miat
Gm6583
Asphd2
Sez6l
Grk3
Ficd
Tmem119
Selplg
Trpv4
Oasl2
Oasl1
Cit
Hspb8
Taok3
Gm15728
2410131K14Rik
Tbx3
Rph3a
Hectd4
Adam1a
P2rx7
P2rx4
Gm43813
Kntc1
Hip1r
Abcb9
Rilpl1
Rflna
Scarb1
Aacs
Tmem132b
Zfp11
Ncf1
Eln
Mettl27
Stx1a
Zp3
Upk3b
Orai2
Col26a1
Cldn15
Trim56
Pcolce
Zscan21
Nxpe5
Fam20c
6330403L08Rik
Prkar1b
Gpr146
Gper1
Mafk
Snx8
Gm43703
Amz1
Sdk1
Ap5z1
Papolb
Slc29a4
Rbak
Zfp12
Zfp316
Tecpr1
Smurf1
Zkscan5
Flt3
Flt1
Slc46a3
Gm15411
Gm15408
Alox5ap
Fry
Stard13
Samd9l
Hepacam2
Tfpi2
Col1a2
Peg10
Pon3
Asb4
Dync1i1
Asns
C1galt1
Thsd7a
Gpr85
Mdfic
Tfec
Cav1
Met
St7
Wnt2
Cttnbp2
Tspan12
Aass
Cadps2
Gpr37
Grm8
6530409C15Rik
Kcp
Ube2h
1700095J07Rik
Cpa2
Cep41
Mest
Klf14
Podxl
Plxna4
Akr1b8
Bpgm
Cald1
Wdr91
Creb3l2
Trim24
D630045J12Rik
Tbxas1
Parp12
Slc37a3
Trbc2
Ephb6
Gstk1
Tmem139
Tcaf2
Tcaf1
Arhgef5
9430018G01Rik
Krba1
Sspo
Atp6v0e2
Zfp775
Gimap4
Tmem176b
Nfe2l3
Hoxa1
Hoxa2
Hoxa5
Hoxa9
Hoxa13
Creb5
Tril
Wipf3
Scrn1
Fkbp14
Nod1
Mindy4
Aqp1
Pde1c
Fkbp9
Fam13a
BB365896
Gprin3
Mmrn1
A730020E08Rik
Ccser1
Ndnf
Eif2ak3
Thnsl2
Reep1
St3gal5
Capg
Eva1a
Loxl3
Dqx1
Actg2
Dysf
Cyp26b1
Rab11fip5
Nat8f4
Add2
Tgfa
Mxd1
Antxr1
Gkn3
Aplf
Efcc1
Mgll
Abtb1
Txnrd3
Vmn1r51
Nup210
Fbln2
Slc6a6
Grip2
4930466I24Rik
Prickle2
Adamts9
Magi1
Lrig1
Frmd4b
Gm26748
Bhlhe40
Lmcd1
Ssu2
Oxtr
Mtmr14
Cidec
Hrh1
Timp4
Mbd4
Ift122
Gm44957
Rassf4
Depp1
Cxcl12
Rasgef1a
Csgalnact2
Ret
Cacna2d4
Lrtm2
4930540M05Rik
Il17ra
Tmem121b
Mical3
Tuba8
Usp18
A2m
Rimklb
Mfap5
Slc2a3
C3ar1
Clec4e
Ptpn6
P3h3
Iffo1
Cd27
Vwf
Ntf3
Kcna6
Tspan11
Tspan9
Tulp3
Foxm1
BC035044
Cd69
Clec1b
Clec9a
Clec1a
Styk1
Gm38910
Dusp16
Apold1
Gprc5a
Gsg1
Emp1
Plbd1
Arhgdib
Rerg
Plekha5
Pde3a
Slco1c1
Kcnj8
Abcc9
St8sia1
Sox5
Bcat1
Lrmp
Casc1
Gm15704
Sspn
Itpr2
Rep15
Pthlh
Ccdc91
Far2
Tmtc1
Dennd5b
Resf1
Myadm
Gp6
Ssc5d
Zfp667
Zfp28
Peg3
Zfp954
Zfp773
Zfp418
Zfp772
Clcn4
Zfp551
Zfp128
Zscan22
Zfp324
Zswim9
Vmn1r90
Ehd2
C5ar2
C5ar1
Ap2s1
9330104G04Rik
Gm42372
Dmwd
Six5
Gm26802
Fosb
Klc3
Relb
Apoc2
Apoe
Nectin2
Pvr
Nlrp9b
Zfp180
Zfp112
Zfp61
Zfp94
Kcnn4
Gm50092
Irgq
Cxcl17
Ceacam1
Axl
Gm26707
Itpkc
Numbl
Ltbp4
Pld3
Gm38973
Zfp607b
Zfp60
Plekhg2
Zfp36
Gmfg
Lgals4
Gm44699
Ryr1
Rasgrp4
Zfp420
Zfp27
Zfp383
Zfp74
Zfp14
Zfp82
Zfp566
Clip3
Syne4
Haus5
Lsr
Gramd1a
Rhpn2
Slc7a9
Zfp536
Plekhf1
Gm37494
Gm17102
Zfp977
Zfp715
Cd33
Zfp658
Zfp719
1700028J19Rik
Zfp473
Cpt1c
Rcn3
Fcgrt
Cd37
Slc6a16
Dhdh
Ppp1r15a
Mamstr
Kcnj14
Grin2d
Tmem143
Hps5
Ldha
Nell1
Slc17a6
Atp10a
Magel2
Klf13
Fan1
Apba2
Fam189a1
Tjp1
1810008I18Rik
Pcsk6
Aldh1a3
Synm
Fam169b
Nr2f2
Fam174b
St8sia2
Slco3a1
Klhl25
Mfge8
Fanci
Gm35040
Arpin
Prc1
Pde8a
Il16
Nox4
Rab38
Fzd4
Prss23
Me3
Tenm4
Usp35
Kctd21
Myo7a
Lrrc32
Wnt11
Mogat2
Map6
Slco2b1
Lipt2
Kcne3
P4ha3
C2cd3
Plekhb1
P2ry2
Fchsd2
Pde2a
Trim21
Hbb-bt
Hbb-bh1
Hbb-y
Olfr632
Trim30a
Cckbr
Cavin3
Apbb1
Trim3
Dchs1
Olfml1
Tub
Zfp143
Adm
Ampd3
Lyve1
Mrvi1
Galnt18
Dkk3
Mical2
Parva
Tead1
Rassf10
Arntl
Spon1
Sox6
4732496C06Rik
Arl6ip1
Syt17
Itpripl2
Tmc7
Tmc5
Iqck
Rexo5
9030407P20Rik
Vwa3a
Cdr2
Usp31
Chp2
Cacng3
Slc5a11
Aqp8
Zkscan2
Il4ra
D430042O09Rik
Gsg1l
Nupr1
Sult1a1
Coro1a
Gm9967
Ypel3
Mvp
Kif22
Itgal
Zfp764
Zfp629
Hsd3b7
Fgfr2
Tacc2
Plekha1
Htra1
Cuzd1
Chst15
Edrf1
Adam12
Insyn2a
Gm45278
Gm32486
Inpp5a
Adam8
Urah
Pgghg
Ifitm1
Ifitm3
Irf7
Pidd1
Chid1
Gm16982
Muc2
Dusp8
Ifitm10
Ctsd
Lsp1
Prr33
Tnnt3
H19
Gm33148
Tspan32
Kcnq1
Kcnq1ot1
4933417O13Rik
Phlda2
Tnfrsf26
Tnfrsf22
Tnfrsf23
Osbpl5
Mrgpre
Nadsyn1
Cttn
Ano1
Fgf3
Fgf15
Tpcn2
Arhgef18
Mcoln1
Pnpla6
Camsap3
Pcp2
Retn
Mcemp1
Cers4
Efnb2
Abhd13
Col4a1
Col4a2
4931415C17Rik
Atp11a
Mcf2l
F10
Tmco3
Tmem255b
Gas6
Tdrp
Arhgef10
Kbtbd11
Angpt2
Thsd1
Gm17491
Plat
Ap3m2
Sfrp1
Tcim
Ido1
Plekha2
Fgfr1
Dusp26
Rnf122
Nrg1
Mboat4
Ppp1r3b
Mfhas1
Prag1
Dlc1
Mtmr7
Pdgfrl
Mtus1
Fat1
Tlr3
Sorbs2
Pdlim3
Ankrd37
Stox2
Neil3
Vegfc
Hpgd
AW046200
Mfap3l
Palld
Ddx60
Tll1
Cpe
Gm45518
Msmo1
Tmem192
Nat1
Psd3
Gm15991
Csgalnact1
Lpl
Slc18a1
Lzts1
Zfp930
Zfp868
Zfp964
Zfp963
Zfp866
Sugp2
Pde4c
Kcnn1
Ushbp1
Ankle1
Plvap
Ccdc194
Bst2
Tmem221
B3gnt3
Zfp882
1700030K09Rik
F2rl3
Large1
Hmox1
Rasd2
Prmt9
Tmem184c
Ednra
Zfp827
Smad1
Frem3
Gab1
Inpp4b
Adgre5
Il27ra
4930432K21Rik
Gm26532
Klf1
Junb
A230103J11Rik
Mylk3
Zfp423
Adcy7
Nkd1
Nod2
Cyld
Tox3
Gm45464
Mmp2
Lpcat2
Mt1
C78859
Cx3cl1
Adgrg1
Adgrg3
Cngb1
Cdh5
Bean1
Car7
Ces2b
Ces2g
Elmo3
Lrrc29
Tppp3
Zdhhc1
Hsd11b2
Dpep2
Dus2
Zfp90
Cdh3
Cdh1
Has3
Sntb2
Nfat5
Zfp612
Wdr59
Bcar1
Cntnap4
Adamts18
Maf
Cdyl2
Bco1
Gan
Cdh13
Osgin1
Wfdc1
Meak7
Klhl36
Zdhhc7
A130014A01Rik
6430548M08Rik
Irf8
Fendrr
Foxf1
Foxc2
Zcchc14
Gm42047
Slc7a5
2810013P06Rik
Cpne7
Spata33
Zfp276
Mc1r
Def8
Dbndd1
Fam89a
Exoc8
Sipa1l2
Nrp1
Casp1
Casp4
Pdgfd
Dync2h1
Birc3
Trpc6
Sesn3
Endod1
Amotl1
Deup1
Slc36a4
Fat3
Zfp426
Zfp846
Olfm2
S1pr2
Pde4a
Ldlr
Dock6
Rab3d
Epor
Elavl3
Zfp653
Zfp599
Zfp810
9530077C05Rik
Bbs9
Bmper
Eepd1
Gm48362
Glb1l2
Adamts15
St14
Aplp2
Kcnj5
Ets1
Kirrel3os
Cdon
Pknox2
Slc37a2
Robo4
Msantd2
Siae
Vwa5a
Olfr920
AW551984
Zfp202
Scn3b
Ubash3b
Mir100hg
Arhgef12
Tmem136
Gm26737
Mcam
Pdzd3
Nlrx1
Tmem25
Mpzl3
Scn2b
Il10ra
Fxyd6
Fxyd2
Gm16536
Pcsk7
Tagln
Sidt2
Apoa1
Cadm1
Nxpe2
Nnmt
Ttc12
Ncam1
Sik2
Layn
4930550C14Rik
Rab39
Slc35f2
Dmxl2
Crabp1
Peak1
Cspg4
Snx33
Neil1
Scamp5
Sema7a
Cyp11a1
Stra6
Stoml1
Loxl1
Hcn4
Neo1
Bbs4
Gramd2
Thsd4
Glce
Coro2b
Calml4
Megf11
Pif1
Oaz2
Pclaf
Herc1
Fbxl22
Aph1b
Tln2
Rora
Anxa2
Fam81a
Myo1e
Mindy2
Aldh1a2
Myzap
Cgnl1
Prtg
Pygo1
Ccpg1
Unc13c
Wdr72
Fam214a
Tmod2
Gsta4
Cd109
Filip1
Lca5
Sh3bgrl2
Gm36278
Tent5a
Tpbg
Dop1a
Snap91
Nt5e
Ctsh
Adamts7
Dipk2a
Chst2
Pcolce2
Rbp1
Mras
Dzip1l
Il20rb
Ppp2r3a
Ephb1
Amotl2
Slco2a1
Trf
Ackr4
Nudt16
Alas1
Parp3
Mapkapk3
Hyal2
Hyal1
Sema3b
Slc38a3
Uba7
Nicn1
Tcta
Klhdc8b
Lamb2
Nckipsd
Col7a1
Pfkfb4
Map4
Cspg5
Pth1r
Tmie
Als2cl
Lrrc2
Gm10030
Ltf
Ccrl2
Dclk3
Fbxl2
Glb1
Tmppe
Ccr4
Cmtm7
Cmtm8
Osbpl10
Tgfbr2
Rbms3
Eomes
Itga9
Vill
Plcd1
Scn5a
Scn11a
Vipr1
Ackr2
Gm39465
Snrk
Ano10
Zfp105
Cdcp1
Lars2
Ccr9
Cxcr6
Plekhg1
Akap12
Gm21781
Myct1
Ulbp1
Lrp11
Ust
Samd5
Stxbp5
Grm1
Utrn
Stx11
Plagl1
Phactr2
Hivep2
Adgrg6
Tnfaip3
Slc35d3
Pde7b
Myb
Sgk1
Slc2a12
Vnn1
Moxd1
Ccn2
Enpp1
Enpp3
Arg1
Arhgap18
Lama2
Ptprk
Rspo3
Hey2
Zup1
Calhm5
Dse
Frk
Lama4
Gm16364-ENSMUSG00000087014
E130307A14Rik
4930547M16Rik
Mettl24
Ppil6
Sesn1
Afg1l
Sobp
Cd24a
Prdm1
D030045P18Rik
Gm47018
Lilr4b
Lilrb4a
Dcbld1
Slc35f1
Cep85l
Gm36229
Gja1
Smpdl3a
Sowahc
Oit3
Spock2
Chst3
Vsir
Slc29a3
Unc5b
Sgpl1
Pald1
Nodal
Col13a1
Tspan15
Stox1
Pbld1
Tmem26
Rhobtb1
Slc16a9
Fam13c
Bicc1
Rab36
Bcr
Specc1l
Adora2a
Gucd1
Susd2
Mmp11
Prmt2
S100b
Dip2a
Lss
Col6a1
Col18a1
Adarb1
Itgb2
Trpm2
Trappc10
Olfr57
2610008E11Rik
Gm47015
Plpp2
Shc2
Madcam1
Palm
Prtn3
Cnn2
Sbno2
Slc39a3
Creb3l3
Nmrk2
Pip5k1c
Tbxa2r
S1pr4
Zfp873
Eid3
Chst11
Appl2
Nuak1
Ckap4
Tcp11l2
Rfx4
Prdm4
A230060F14Rik
Nt5dc3
Stab2
Igf1
Anks1b
Cfap54
Amdhd1
Fgd6
Plxnc1
Socs2
Nudt4
Dcn
Lum
Galnt4
Dusp6
Kitl
Nts
Rassf9
Tmtc2
Nav3
9230102K24Rik
Kcnc2
Lgr5
Tspan8
Ptprb
Lyz2
Hmga2
Srgap1
Ppm1h
Slc26a10
Arhgef25
Ddit3
Inhbe
Shmt2
Stat6
Gpr182
Gls2
Stat2
Esyt1
Erbb3
Dgka
Tespa1
Pik3ip1
Rnf185
Rnf215
Ccdc157
Castor1
Nefh
Ap1b1
Rasl10a
Polm
Aebp1
Myo1g
Ramp3
Igfbp3
Tns3
Upp1
Ikzf1
Grb10
Gm12002
Egfr
Plek
Cnrip1
Gm12031
Slc1a4
B3gnt2
Fam161a
Rel
Ccdc85a
Efemp1
4931440F15Rik
Rhbdf1
Hba-x
Hba-a1
Hba-a2
Sh3pxd2b
Kcnmb1
Lcp2
Dock2
Slit3
Gabra1
Gabrb2
Ccnjl
Ebf1
Adam19
Timd2
Irgm1
Ifi47
Zfp62
Flt4
Gfpt2
Gm26542
Adamts2
Zfp454
Zfp354a
Col23a1
N4bp3
D930048N14Rik
Shroom1
Irf1
Slc22a4
P4ha2
Gpx3
Anxa6
Ccdc69
Sparc
4933426K07Rik
Gm12258
2810021J22Rik
Zfp39
Trim11
Obscn
Drc3
Smcr8
Shmt1
Natd1
Tnfrsf13b
Slc47a1
Gm45605
Grap
Ttc19
Lrrc75a
Zfp286
Trim16
Pmp22
Arhgap44
Gas7
Usp43
Ntn1
Myh10
Arhgef15
Slc25a35
Pfas
Alox8
Chd3
Tmem88
Zbtb4
Chrnb1
Kctd11
Acap1
2810408A11Rik
Dlg4
Bcl6b
Alox12
Cxcl16
Vmo1
Pld2
Zfp3
6330403K07Rik
Wscd1
Pitpnm3
Xaf1
Smtnl2
Zzef1
Atp2a3
P2rx1
Rap1gap2
Ccdc92b
Gm12333
Smyd4
Serpinf1
Inpp5k
Myo1c
Fam57a
Ssh2
Coro6
Myo18a
Gm10277
Pipox
Dhrs13
Flot2
Nek8
Proca1
Rskr
Spag5
Tnfaip1
Lgals9
Rab11fip4
Myo1d
Tmem98
Ccl2
Ccl12
Tmem132e
Unc45b
Slfn5
Slfn9
Slfn2
Slfn14
Ccl9
Ccl3
Dusp14
Pigw
Myo19
Car4
Usp32
Bcas3os1
Tbx2
Brip1
Dhx40
Gdpd1
Prr11
Ppm1e
Sept4
Mpo
C030037D09Rik
Scpep1
Tmem100
Hlf
Spag9
Abcc3
Cacna1g
Xylt2
Col1a1
Pdk2
Itga3
Ngfr
B4galnt2
Arl5c
Stac2
Erbb2
Grb7
Igfbp4
Ccr7
Krt15
Krt19
Jup
Ttc25
Dhx58
Cavin1
Naglu
Ezh1
Wnk4
Ptges3l
Tmem106a
Rdm1
Meox1
Cd300lg
Itga2b
Gjc1
Gfap
Map3k14
Arhgap27os3
Arf2
Itgb3
Tanc2
Cyb561
Ace
Cd79b
Icam2
Pecam1
Smurf2
Kpna2
Cep112
Arsg
Wipi1
Fam20a
Abca8b
Abca9
Kcnj2
Slc39a11
Cpsf4l
Ttyh2
Gprc5c
Ush1g
Hid1
Cdr2l
Kctd2
Llgl2
Itgb4
Trim47
Ube2o
Rhbdf2
St6galnac2-ENSMUSG00000057286
Tmc8
Tk1
Socs3
Timp2
Cep295nl
Lgals3bp
C1qtnf1
Slc26a11
Rnf213
Aatk
Actg1
Ppp1r27
Slc16a3
Tex19.1
Metrnl
Rab10os
Kif3c
Efr3b
Adcy3
Wdcp
Mfsd2b
Rhob
Sdc1
9930038B18Rik
Matn3
Kcns3
Fam49a
Mycn
Trib2
Lpin1
2410004P03Rik
Odc1
Mboat2
Id2
Rsad2
Cmpk2
Sox11
Gm31508
Pxdn
Sntg2
Fam110c
Lamb1
Ahr
Agr2
Tspan13
Meox2
Agmo
Etv1
Arl4a
Scin
Dock4
Lrrn3
Nrcam
Strn3
Nfkbia
Ralgapa1
Pax9
Clec14a
Klhl28
Mis18bp1
Pygl
Trim9
Dact1
Daam1
Six4
Slc38a6
Gm48653
Kcnh5
Sgpp1
Syne2
Esr2
Fut8
Plek2
Plekhh1
Zfp36l1
Plekhd1
Slc8a3
Adam21
Ttc9
Pcnx
Zfp410
Fam161b
