,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,means,dispersions,dispersions_norm,mean,std
Ermn,0.0,0.066390045,0,2.026432,1.381999,1.4663049,False,0.0014784394454801448,-0.6516671456896499,0.22466516,0.001205816675854266,0.02149370234962798
Cytip,0.0,4.601067,0,324.44516,280.824,1.1553327,True,0.04581022161636787,0.22145338991577135,0.9024747,0.032289265596427294,0.14131597037670524
Gm13546,0.0,0.3005335,0,9.309982,10.63306,0.87556934,False,0.0018344879577106266,-1.2304715730100244,-0.22466473,0.001615552587740079,0.019936987867007237
Acvr1c,0.0,0.15056314,0,5.495704,4.353153,1.262465,False,0.003234335004697857,-0.520445883243246,0.32653314,0.0025720150813700895,0.03327670893600709
Acvr1,0.0,16.6722,0,1553.7354,1056.3848,1.4708043,True,0.2615877453333128,0.4467927112171204,1.1893419,0.18362371704937572,0.34811544122081906
Upp2,0.0,0.5773563,0,13.920318,24.264277,0.57369596,False,0.011842194722333053,-0.6095542062539644,0.25735772,0.009625776218663435,0.061126282457761826
Gm13558,0.0,0.027267339,0,0.66710895,0.29376504,1.0763967,False,0.0009548731507002922,-0.29680014150926304,0.50015086,0.0007279542327788084,0.01907664498558695
Ccdc148,0.0,0.14167161,0,5.772918,4.0289655,1.4328538,False,0.0018355236232409687,-0.107014916564229,0.64748245,0.00134789750467394,0.027499565451335643
Pkp4,0.0,22.24837,0,1524.3208,1430.4856,1.0655968,False,0.29810554437250136,0.07801314868877696,0.1917549,0.22816217924684234,0.34262103531730426
Dapl1,0.0,0.04742146,0,1.6027321,0.79604805,1.371391,False,7.25913028005615e-05,-2.459905036313931,-1.1790825,6.965867472383666e-05,0.0023898103808245703
Tanc1,1.0,27.620035,1,3279.3638,1831.3413,1.7906896,True,0.37521415006434905,0.640480566905456,1.7132877,0.2595534954297601,0.4248287703750571
Wdsub1,0.0,8.294013,0,486.97046,509.91403,0.955005,False,0.1201037686984238,-0.00944490417158849,0.7232267,0.09018017505924633,0.21778204186540132
Baz2b,0.0,66.724365,0,6547.368,5646.5747,1.1595292,True,0.7665449082498762,0.6972889527353603,1.0430428,0.6036149800755874,0.5353696155476053
Gm13572,0.0,0.089508004,0,0.51214963,2.1651897,0.236538,False,0.0018830463614194436,-1.9683162511024217,-0.7974587,0.0017693737725914792,0.014573931216814289
Gm13620,0.0,0.02667457,0,0.040213313,0.28194475,0.14262834,False,0.00047156622928023404,-3.6112379971469126,-2.0728703,0.0004653407580447886,0.0035112422507245023
March7,0.0,42.50563,0,2461.7424,3143.8765,0.7830277,False,0.5637359986315887,-0.019056465904612657,-0.33916205,0.47286608038642647,0.40584723203143763
Cd302,0.0,20.037344,0,1050.8474,1279.054,0.8215817,False,0.2870351454721753,-0.01606870941458568,-0.0627463,0.22658022663642288,0.3189908233705354
Ly75,0.0,5.4279785,0,342.9389,334.08365,1.0265062,True,0.0671420948137893,0.16431125370289976,0.85811484,0.0484645844974453,0.16704503603901408
Gm13571,0.0,0.37759337,0,23.099924,14.230474,1.6232716,False,0.0058358764059027535,-0.28088104458651497,0.512509,0.004447725153636558,0.04730212413325788
Pla2r1,1.0,0.9537641,1,74.50557,43.94168,1.6955558,True,0.011153271624086709,0.11714349028527979,0.8214982,0.007864675377776487,0.07011488029389568
Itgb6,0.0,0.14048608,0,6.462458,3.9860098,1.6212851,False,0.0024771990908862744,-0.30982813083463623,0.49003717,0.0018884102032917884,0.030895392650983868
Rbms1,0.0,97.650856,0,10653.014,9573.707,1.1127366,False,0.9415380207793486,0.42878362928305175,0.4571675,0.786343435532142,0.5472077705103178
Gm13582,0.0,0.062833436,0,2.51325,1.2682043,1.2456605,False,0.0009799298417272585,-0.9967300608279441,-0.04320958,0.0008384154535064074,0.015850218387331527
Tank,0.0,19.815056,0,1073.0001,1264.3224,0.8486761,False,0.2729285470319892,-0.013947379610179214,-0.057007883,0.21301758162576007,0.3170302906408504
Psmd14,0.0,128.9176,0,10444.7705,14431.566,0.7237448,False,1.0438279727752466,0.05240658274970536,-0.61687285,0.9178948695055299,0.5191723070534996
Tbr1,0.0,0.025489034,0,0.31192407,0.2590816,1.2039607,False,0.00018198981402806663,-2.009681802985305,-0.82957107,0.00017089729680788143,0.004603302342611337
Slc4a10,0.0,0.0373444,0,1.1296841,0.52533585,1.2565534,False,0.0004070618907851682,-1.3597417777870082,-0.3250181,0.00036306408951620783,0.008995317270514298
Dpp4,1.0,6.9644337,1,1050.7318,428.58173,2.4516487,True,0.1833194155138876,1.7531128719261986,2.0915127,0.09194779943219032,0.31975610571449165
Fap,1.0,1.5204505,1,139.5629,76.65891,1.8205696,False,0.0004155607839428567,-1.3966063856639195,-0.35363635,0.00037142127980189295,0.00905159382701392
Ifih1,0.0,3.0011857,0,121.27639,173.9099,0.6973519,False,0.05175629058032265,-0.32949694272128893,0.47476813,0.040341848804249084,0.13705724367206384
Gca,0.0,1.0906936,0,37.529728,51.255127,0.73221415,False,0.010451428982166737,-0.8568477821317483,0.065382004,0.008787830455185958,0.053987082180757
Kcnh7,0.0,0.061647896,0,1.4967904,1.2306124,1.2162971,False,0.0005388583454256745,-1.5705952070197933,-0.48870507,0.000490870353660547,0.009436138392147493
Fign,0.0,5.13278,0,321.2386,315.09622,1.0194936,False,0.06978932257101719,-0.032770315013992475,0.7051191,0.05285858111606378,0.16146301083147124
Grb14,0.0,3.8126853,0,277.38837,228.54843,1.2136962,True,0.06069218830145826,0.2074922455147195,0.89163655,0.04239325840722456,0.1657893301896014
Cobll1,0.0,8.662122,0,570.56665,533.3381,1.069803,True,0.15846052670019806,0.19920043288663639,0.88519955,0.11440873585685696,0.2615214559500504
Gm13594,0.0,0.061647896,0,1.0175496,1.2306124,0.8268644,False,0.0019450895051469376,-0.24954561798230945,0.5368349,0.0015046696329747303,0.026050518614690238
Slc38a11,0.0,0.04030824,0,0.61284643,0.60055494,1.0204669,False,0.0004328080804872266,-1.4259627443455816,-0.3764259,0.00038808902936054675,0.009114556924926649
Scn3a,0.0,0.32957914,0,12.537814,11.968403,1.0475762,False,1.4018515708697277e-05,-4.10440043500119,-2.4557157,1.3904217171689263e-05,0.00047701801251175797
Scn2a,0.0,1.007706,0,40.62687,46.798607,0.8681213,False,0.007053434055637686,-0.5680271198523642,0.28959548,0.0056505190175321005,0.04871500140980843
Csrnp3,1.0,1.5251926,1,144.06802,76.95665,1.8720671,False,0.011092541192297129,-0.14374970542379384,0.61896497,0.008374119640352519,0.0650347759563254
Galnt3,0.0,0.37225845,0,10.698827,13.974346,0.76560485,False,0.007255921126625974,-0.8262089908170842,0.08916711,0.006058885142232466,0.04579578897607079
Ttc21b,0.0,8.94013,0,485.02786,551.1402,0.8800444,False,0.13992261509042628,-0.18048802770699324,0.5904448,0.10868814943268097,0.22699816293271066
Scn1a,0.0,0.09425015,0,5.046272,2.327361,1.6220894,False,0.0019943843854764755,0.026662839027808805,0.7512574,0.0014109707484140472,0.02983555112187872
Scn9a,0.0,0.099585064,0,7.4515243,2.509267,1.4184921,False,2.5003888107156505e-05,-3.525742611672081,-2.0064995,2.46433270565007e-05,0.0008454493108085238
Scn7a,1.0,0.16775341,1,15.748236,5.002797,2.7953658,False,9.999999999995e-13,,,0.0,1.0
Xirp2,0.0,0.010669828,0,0.05801183,0.049519155,1.1715028,False,6.093812021695426e-05,-2.9758175943888237,-1.579589,5.9442062123964275e-05,0.0017145355485893466
B3galt1,0.0,0.3823355,0,15.940922,14.459175,1.1024779,False,0.0005146585655979131,-0.980938312303601,-0.030950334,0.00043916153763448574,0.011571469019421392
Gm26743,0.0,0.013040901,0,0.15522723,0.07244806,1.3043585,False,9.617016648813188e-05,-2.1786191753267667,-0.96071833,9.11102066023834e-05,0.00312575730750076
Stk39,0.0,6.084173,0,363.40216,376.00293,0.9664876,False,0.04739735842003618,-0.36549649087369074,0.44682142,0.037853539771002385,0.12437787511968107
4932414N04Rik,0.0,0.0029638412,0,0.0029568095,0.004172214,0.70869076,False,2.5722372194311875e-05,-4.1781390755751495,-2.5129595,2.5527433871260718e-05,0.0006230679355129446
Cers6,0.0,10.829876,0,739.5742,673.1626,1.0986562,False,0.11126884168122234,0.03456542842513542,0.7573923,0.08368105473615603,0.2078933877521972
Nostrin,0.0,2.7972732,0,206.72993,160.36723,1.2891034,True,0.040689237759385044,0.20101187767570688,0.8866058,0.02915054165102231,0.1300215155967907
Spc25,0.0,54.765858,0,5378.3623,4352.064,1.2358187,True,0.6155840271742552,0.4682227171982494,0.8917873,0.46749662807228687,0.514081984190713
Lrp2,0.0,0.23177238,0,8.662146,7.6025653,1.1393714,False,0.0028219281852894422,-0.867926624578338,0.056781422,0.0023833102560083847,0.027582067517564045
Bbs5,0.0,7.0468287,0,343.64966,433.44427,0.79283464,False,0.10286791143641259,-0.3234784808013876,0.4794403,0.08111839404783845,0.1906474350407391
Klhl41,1.0,0.36810908,1,41.65386,13.776019,1.7142248,False,0.0021506906612851675,-1.1663927519952653,-0.1749199,0.0018982745718112818,0.021020866871675672
Fastkd1,0.0,7.8494368,0,328.19916,481.93216,0.68100697,False,0.1013619972040494,-0.47620053036147325,0.36088112,0.08264706411795372,0.1775089792189404
Ppig,0.0,60.95317,0,3224.416,5009.172,0.6437024,False,0.6632501165782222,-0.22392431987907752,-0.8566928,0.5806795072709364,0.3964674675647901
Ccdc173,0.0,1.4955542,0,40.512287,75.09922,0.53945017,False,0.01778445968908702,-0.6477536045741407,0.22770327,0.01464782241722387,0.07265309603169193
Phospho2,0.0,15.524007,0,804.79645,981.54645,0.81992704,False,0.20583376925213512,-0.16258909995721377,0.60433984,0.1625444988914771,0.2698232120562569
Klhl23,0.0,25.981625,0,2245.1567,1703.6589,1.3178442,False,0.3181132001895792,0.08101657392462691,0.19987948,0.244584583318907,0.3539017258660481
Ssb,0.0,155.63545,0,11339.013,19227.742,0.58972144,False,1.2411051658960701,0.03313544581459242,-0.74970406,1.140813945457909,0.4541909163089492
Mettl5,0.0,11.147599,0,330.83527,693.92316,0.4767607,False,0.1602124094889348,-0.567843205147869,0.28973827,0.13584794513501397,0.204476453256399
Mettl5os,0.0,0.3455839,0,3.3176303,12.713622,0.26095083,False,0.004755750894281485,-1.7235391575995895,-0.60743654,0.004396806421199894,0.02579648524665535
Ubr3,0.0,17.969769,0,1094.9641,1140.6543,0.9599439,False,0.2628757790700296,-0.032283883916215166,-0.10661003,0.20596680226090888,0.3087966190562521
Sp5,0.0,0.027267339,0,0.46070325,0.29376504,1.5682713,False,0.0005496936615405999,-1.4460161192581142,-0.39199346,0.0004941943776536616,0.010148943937314029
Gad1os,0.0,0.20983995,0,3.7210655,6.69364,0.55591065,False,0.004483580701678372,-1.1642389770264467,-0.17324792,0.00393456170618686,0.03132441471928976
Erich2os,0.0,0.49377593,0,13.675969,20.021832,0.6830529,False,0.00998647972836429,-0.8877559129266164,0.041387808,0.00847188908268105,0.05134692503065286
Erich2,0.0,0.6870184,0,21.826065,29.844868,0.73131716,False,0.013580205849375264,-0.6939118923410281,0.19187027,0.011238027334343025,0.06299098811698774
Gad1,0.0,0.49970362,0,30.718714,20.323301,1.511502,True,0.010002326818859885,0.1148588339908474,0.8197246,0.007056612176417089,0.06623976083444771
Gm26558,0.0,0.45228216,0,2.3036232,17.920357,0.12854785,False,0.008112603966545878,-1.9225143258132187,-0.76190233,0.007637887741316398,0.02932402420580054
Gorasp2,0.0,140.39005,0,13764.195,16420.352,0.83823997,False,1.1465978844085039,0.1293334261266324,-0.45848215,1.0190820074636258,0.5227375249736308
Tlk1,0.0,26.639004,0,1432.1632,1754.063,0.8164834,False,0.3722658939626395,-0.20133875645011573,-0.56392103,0.3074999561481108,0.3377896769494828
Gm13632,0.0,0.0029638412,0,0.0029568095,0.004172214,0.70869076,False,7.089693160456451e-05,-3.6098270260149734,-2.071775,6.995918015579906e-05,0.0013627202648878436
Mettl8,0.0,15.208061,0,953.94183,960.4721,0.993201,False,0.2228713408331693,0.011472035482116736,0.7394647,0.16912704317521118,0.29865759474995285
Dcaf17,0.0,28.73444,0,2034.621,1921.5823,1.0588259,False,0.4029210556679788,0.16944656765944707,0.4390918,0.31799093372890364,0.3816097885251928
Cybrd1,0.0,0.35981032,0,15.900709,13.381802,1.1882339,False,0.005457132135133487,-0.4608666431835982,0.3727849,0.004271434988753716,0.04453242208755615
Dync1i2,0.0,92.82869,0,6570.299,8904.369,0.73787355,False,0.8933776883654504,-0.04502497574889437,-0.5766771,0.7906945905345116,0.44940892796768334
Slc25a12,0.0,30.913456,0,2111.231,2102.2517,1.0042713,False,0.34407709682737486,0.005291172579234184,-0.004965599,0.26973637952584023,0.35846670238654366
Hat1,0.0,96.262,0,9014.464,9378.541,0.96117973,False,0.896339733957538,0.2767677314251459,0.12547068,0.7431860999611721,0.556426776794742
Metap1d,0.0,15.463545,0,1175.3994,977.51746,1.2024332,True,0.21474552120062324,0.260178106261343,0.93253696,0.15855422251823792,0.29623179176358383
Dlx1as,0.0,0.021339657,0,0.05529761,0.18622574,0.2969386,False,0.0004488091747587655,-3.075988007196185,-1.657352,0.0004388765473877766,0.004414692994033141
Itga6,0.0,64.476585,0,7440.38,5395.171,1.3790814,True,0.781470270122714,0.735769249545957,1.1270064,0.6154988818436373,0.5363203906830842
Gm13663,0.0,0.06876112,0,0.87071395,1.4587753,0.5968801,False,0.0012530306402291746,-1.4440325204173483,-0.39045358,0.0011274608013520022,0.01523530225005917
Pdk1,0.0,32.158863,0,2778.218,2206.6074,1.2590449,False,0.3949254401012318,0.19707788981481422,0.5138374,0.30321996968663667,0.3959499378809122
Rapgef4,0.0,10.735033,0,898.6373,666.9837,1.3473152,True,0.17196564284674798,0.36469401761021947,1.0136734,0.11964465985304107,0.2812613759716587
Rapgef4os1,0.0,0.007113219,0,0.011811769,0.022721985,0.51983875,False,0.00012020845440596208,-3.6227991097621532,-2.0818453,0.00011863553075210057,0.0017658696081499614
Rapgef4os2,0.0,0.601067,0,22.610035,25.46412,0.88791734,False,0.009889194302444735,-0.41965917145095055,0.40477458,0.0077282433701123645,0.05975156830536891
Rapgef4os3,0.0,0.29282752,0,11.19534,10.28324,1.0886977,False,0.005009875888215539,-0.6037526431894059,0.26186153,0.004073415375682592,0.039587038857496
Map3k20,0.0,18.22703,0,1080.6595,1157.7661,0.93340063,False,0.20545710414214746,-0.07588826155452931,0.6716463,0.16233932024292083,0.2662802572955979
Cdca7,0.0,125.82632,0,17303.832,13914.219,1.2436078,False,1.105172575672043,0.5444493032055129,0.39623237,0.9089580465625645,0.6423689348954649
6430710C18Rik,0.0,0.05097807,0,1.9084318,0.9006304,1.2732484,False,9.999999999995e-13,,,0.0,1.0
Sp3,0.0,33.1393,0,2052.3667,2291.1526,0.8957792,False,0.4350695650614539,-0.06018283943774588,-0.1820796,0.35575786355436606,0.3760845037953209
Sp3os,0.0,3.8654416,0,77.301575,232.10242,0.33304942,False,0.05588655118656251,-1.1101363709986793,-0.13124768,0.04939172894337049,0.10730024044905058
Ola1,0.0,58.88085,0,3213.5854,4786.102,0.671441,False,0.6447236410407394,-0.2930159775102551,-1.03123,0.5567043323098296,0.4179126919510169
Cir1,0.0,15.488441,0,565.906,979.17804,0.57793987,False,0.21516249717605632,-0.6004875990653725,0.2643962,0.18310257717381495,0.23766810096925806
Scrn3,0.0,7.948429,0,396.1984,488.12814,0.8116689,False,0.10428535281855669,-0.31484931071724537,0.48613918,0.08226163219344013,0.19183929380215847
Gpr155,0.0,0.90812093,0,44.99096,41.533806,1.0832372,False,0.01408513392814314,-0.23547499023770926,0.54775804,0.010727640394099253,0.07311914958536063
Gm13709,0.0,0.005334914,0,0.019544475,0.013041531,1.4986335,False,4.859041733475798e-05,-3.331148951825309,-1.8554351,4.774504068197592e-05,0.0012923644850859318
D230022J07Rik,0.0,0.039122704,0,0.3602716,0.5701446,0.6318951,False,0.0006463211916605402,-1.7029494630385507,-0.5914526,0.00059454240056804,0.009865522618009584
Gm13707,0.0,0.005334914,0,0.0100545585,0.013041531,0.77096456,False,0.00015192685254714934,-2.9957640470603364,-1.5950736,0.00014829109189438435,0.0026692535477571672
Wipf1,0.0,9.985181,0,415.119,618.47217,0.67120075,False,0.15463040394536248,-0.13107457270883774,0.6288048,0.12529528749467347,0.21588973376142315
Gm13708,0.0,0.02371073,0,0.11924767,0.22676854,0.5258563,False,0.00026425874274183187,-2.7262448732337576,-1.385844,0.0002560888289670977,0.0039881921326583285
Chrna1,0.0,0.943687,0,79.52767,43.409756,1.5106109,True,0.01269348046925704,1.2117998325960977,1.6712875,0.007323762802320106,0.07625193769576151
Chrna1os,0.0,0.24540605,0,5.061923,8.184017,0.6185132,False,0.0009816179335965544,-1.8287373314877426,-0.6891026,0.0009114527354806586,0.011519266482562152
Chn1os3,1.0,0.42027268,1,33.892662,16.31899,2.0768847,False,0.0023228831552992686,-0.5006163292796778,0.34192696,0.0018501735340642443,0.027947218526207546
Chn1,0.0,8.264967,0,546.42145,508.07452,1.075475,True,0.1021815631635913,0.34047495739941197,0.994872,0.07357294987586462,0.20574991808420973
Atf2,0.0,30.114998,0,1358.2264,2035.6892,0.6672071,False,0.3904983662181039,-0.3732499570040697,-1.0289587,0.3301485607387876,0.3320397983756648
Atp5g3,0.0,184.91939,0,12609.271,25128.34,0.5017948,False,1.289846990528789,-0.23192965010088168,-1.2708721,1.2160576977905522,0.3873040297306731
Lnpk,0.0,6.8429165,0,196.96048,421.41858,0.46737492,False,0.09351001391864865,-0.6011223286962217,0.26390344,0.07852200133854187,0.15890028722890415
Hoxd12,0.0,0.10195614,0,11.97655,2.5905113,1.1427766,False,9.999999999995e-13,,,0.0,1.0
Hoxd11,0.0,0.07705987,0,2.0035481,1.7341869,1.1553242,False,9.999999999995e-13,,,0.0,1.0
Hoxd10,1.0,1.3449911,1,215.98886,65.83451,3.2807848,True,0.0028265092431628515,0.1304575515603248,0.831834,0.0019233593924529691,0.036916935286603406
Hoxd9,0.0,0.959099,0,50.965706,44.223442,1.152459,False,0.009029708175787224,-0.15961445746634054,0.6066491,0.006821495658079496,0.05864450539929885
Hoxd3os1,0.0,1.4931831,0,22.407871,74.951,0.29896697,False,0.02656211132246111,-1.3867556310309008,-0.34598914,0.023986757099122038,0.06825474186336314
Hoxd8,0.0,4.4463544,0,239.2271,270.74802,0.8835785,False,0.07240287679383994,-0.03717254393973209,0.7017016,0.053658816523489146,0.17152996799100956
Hoxd3,0.0,0.9555424,0,51.538353,44.035587,1.1703796,False,0.005730090555723306,-0.35034087247454726,0.45858684,0.004428436405982066,0.045983036289041365
Hoxd4,0.0,0.8150563,0,19.632442,36.601974,0.5363766,False,0.013826755113849634,-0.9121065209587951,0.022484263,0.011806050199182893,0.0592612617154819
